										
권리사 지역	권리사	권리사 유형	유통사분류	유통사	아티스트분류	아티스트	 음원명 	 곡수 	 2022년 	 2023년 
 국내 	 방구석 캐스팅 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 전상근, 신예영 	 안녕 우린 헤어져야만 해 	 1 	 1 	
 국내 	 방구석 캐스팅 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 V.O.S 	 찾았다 내 사랑 	 1 	 1 	
 국내 	 방구석 캐스팅 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 이홍기 	 희재 	 1 		 1 
 국내 	 버스커버스커 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 장범준 	 잠이 오질 않네요 	 1 	 1 	
 국내 	 뷰티플노이즈 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 김승민 	 내 기쁨은 너가 벤틀리를 끄는 거야 	 1 	 1 	 1 
 국내 	 브레이브 엔터테인먼트 	 권리사 단독 	 기타 	 음악형제들 	 아이돌 	 브레이브걸스 (Brave Girls) 	 롤린 (Rollin`) 	 1 	 1 	
 국내 	 브레이브 엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 브레이브걸스 (Brave Girls) 	 Thank You 	 1 	 1 	
 국내 	 브레이브 엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 브레이브걸스 (Brave Girls) 	 운전만해 (We Ride) 	 1 	 1 	
 국내 	 블렌딩 	 권리사 단독 	 기타 	 블렌딩 	 非아이돌 	 가호 (Gaho) 	 시작 	 1 	 1 	
 국내 	 블루바이닐 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 백예린 	 Square (2017) 	 1 	 1 	 1 
 국내 	 블루바이닐 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 백예린 	 물고기 	 1 	 1 	
 국내 	 비에스엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 순순희 	 그대가 내 안에 박혔다(그내박) 	 1 		 1 
 국내 	 빌리프랩 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	아이돌	 ENHYPEN 	 Polaroid Love 	 1 	 1 	
 국내 	 사운드홀릭 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 자우림 	 스물다섯, 스물하나 	 1 	 1 	
 국내 	 생각엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 김호중 	 나의 목소리로 	 1 	 1 	 1 
 국내 	 생각엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 김호중 	 빛이 나는 사람 	 1 	 1 	
 국내 	 생각엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 김호중 	 슬픈등 	 1 	 1 	
 국내 	 생각엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 김호중 	 약속 [約束] 	 1 	 1 	
 국내 	 생각엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 김호중 	 인생은 뷰티풀 	 1 	 1 	
 국내 	 생각엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 김호중 	 주마등 	 1 	 1 	
 국내 	 성시경 	 권리사 단독 	 기타 	 더늠 	 非아이돌 	 성시경 	 거리에서 	 1 	 1 	 1 
 국내 	 셀러빗(CELEBIT) 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 신예영 	 네가 보고 싶은 건 자연스러운 거겠지 	 1 		 1 
 국내 	 쇼파르엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 볼빨간사춘기 	 Chase Love Hard (Feat. 황민현) 	 1 		 1 
 국내 	 쇼파르엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 볼빨간사춘기 	 FRIEND THE END 	 1 		 1 
 국내 	 쇼파르엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 볼빨간사춘기 	 Love story 	 1 	 1 	 1 
 국내 	 쇼파르엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 볼빨간사춘기 	 Seoul 	 1 	 1 	
 국내 	 쇼파르엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 볼빨간사춘기 	 너는 내 세상이었어 	 1 	 1 	
 국내 	 쇼파르엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 볼빨간사춘기 	 나만, 봄 	 1 	 1 	 1 
 국내 	 쇼파르엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 볼빨간사춘기 	 나의 사춘기에게 	 1 	 1 	
 국내 	 쇼파르엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 볼빨간사춘기 	 여행 	 1 	 1 	 1 
 국내 	 쇼플레이 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 이무진 	 눈이 오잖아 (Feat.헤이즈) 	 1 	 1 	 1 
 국내 	 쇼플레이 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 이무진 	 신호등 	 1 	 1 	 1 
 국내 	 스윙엔터테인먼트 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	아이돌	 김재환 	 달팽이 	 1 	 1 	
 국내 	 스카이뮤직 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 윤하 	 기다리다 	 1 	 1 	
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 IVE (아이브) 	 After LIKE 	 1 	 1 	 1 
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 몬스타엑스 	 Beautiful Liar 	 1 		 1 
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 IVE (아이브) 	 Blue Blood 	 1 		 1 
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 IVE (아이브) 	 ELEVEN 	 1 	 1 	 1 
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 IVE (아이브) 	 I AM 	 1 		 1 
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 IVE (아이브) 	 Kitsch 	 1 		 1 
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 IVE (아이브) 	 Lips 	 1 		 1 
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 몬스타엑스 	 LOVE 	 1 	 1 	
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 케이윌 (K.Will) 	 Love Blossom (러브블러썸) 	 1 	 1 	
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 IVE (아이브) 	 LOVE DIVE 	 1 	 1 	 1 
 국내 	 스타쉽엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 기현 	 VOYAGER 	 1 	 1 	
 국내 	 스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment 	 권리사 다수 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 김대명 	 가을 우체국 앞에서 	 1 	 1 	
 국내 	 스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment 	 권리사 다수 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 이무진 	 비와 당신 	 1 	 1 	
 국내 	 스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment 	 권리사 다수 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 조정석 	 아로하 	 1 	 1 	
 국내 	 스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment 	 권리사 다수 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 조정석 	 좋아좋아 	 1 	 1 	
 국내 	 스튜디오 마음C, 화앤담픽쳐스 	 권리사 다수 	 YG PLUS 	 YG PLUS 	 아이돌 	 도겸 	 Go! 	 1 	 1 	
 국내 	 스튜디오 마음C, 화앤담픽쳐스 	 권리사 다수 	 YG PLUS 	 YG PLUS 	 아이돌 	 지효 	 Stardust love song 	 1 	 1 	
 국내 	 스튜디오 마음C, 화앤담픽쳐스 	 권리사 다수 	 YG PLUS 	 YG PLUS 	 아이돌 	 태일 (TAEIL) 	 Starlight 	 1 	 1 	
 국내 	 스튜디오 마음C, 화앤담픽쳐스 	 권리사 다수 	 YG PLUS 	 YG PLUS 	 非아이돌 	 김태리, 남주혁, 보나(우주소녀), 최현욱, 이주명 	 With 	 1 	 1 	
 국내 	 스튜디오 마음C, 화앤담픽쳐스 	 권리사 다수 	 YG PLUS 	 YG PLUS 	 非아이돌 	 비비(BIBI) 	 아주, 천천히 	 1 	 1 	
 국내 	 스튜디오 마음C, 화앤담픽쳐스 	 권리사 다수 	 YG PLUS 	 YG PLUS 	 非아이돌 	 원슈타인 (Wonstein) 	 존재만으로 	 1 	 1 	
 국내 	 스페이스오디티 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 폴킴 	 있잖아 	 1 	 1 	
 국내 	 시애틀뮤직 	 권리사 단독 	 해외직배사 	 Warner Music 	 非아이돌 	 #안녕 	 너의 번호를 누르고 (Prod. 영화처럼) 	 1 	 1 	 1 
 국내 	 쏘스뮤직 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 LE SSERAFIM (르세라핌) 	 ANTIFRAGILE 	 1 	 1 	 1 
 국내 	 쏘스뮤직 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 LE SSERAFIM (르세라핌) 	 FEARLESS 	 1 	 1 	 1 
 국내 	 쏘스뮤직 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 LE SSERAFIM (르세라핌) 	 Impurities 	 1 	 1 	 1 
 국내 	 쏘스뮤직 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 LE SSERAFIM (르세라핌) 	 No-Return (Into the unknown) 	 1 		 1 
 국내 	 쏘스뮤직 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 LE SSERAFIM (르세라핌) 	 UNFORGIVEN (feat. Nile Rodgers) 	 1 		 1 
 국내 	 쏘스뮤직 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 LE SSERAFIM (르세라핌) 	 이브, 프시케 그리고 푸른 수염의 아내 	 1 		 1 
 국내 	 씨제스엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 노을 	 늦은 밤 너의 집 앞 골목길에서 	 1 	 1 	 1 
 국내 	 아워즈 	 권리사 단독 	 지니뮤직 	 지니뮤직 	 非아이돌 	 에픽하이 (EPIK HIGH) 	 Catch (Feat. 화사) 	 1 		 1 
 국내 	 아워즈 	 권리사 단독 	 지니뮤직 	 지니뮤직 	 非아이돌 	 에픽하이 (EPIK HIGH) 	 그래서 그래 (Feat. 윤하) 	 1 	 1 	
 국내 	 아이에스티 엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 에이핑크 (Apink) 	 D N D 	 1 		 1 
 국내 	 아이에스티 엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 에이핑크 (Apink) 	 Dilemma 	 1 	 1 	
 국내 	 아이에스티 엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 더보이즈(THE BOYZ) 	 ROAR 	 1 		 1 
 국내 	 아이에스티 엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 더보이즈(THE BOYZ) 	 WHISPER 	 1 	 1 	
 국내 	 안테나뮤직 	 권리사 단독 	 지니뮤직 	 지니뮤직 	 非아이돌 	 정승환 	 눈사람 	 1 	 1 	
 국내 	 안테나뮤직 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 정승환 	 안녕이란 말 	 1 	 1 	
 국내 	 안테나뮤직 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 권진아 	 진심이었던 사람만 바보가 돼 	 1 	 1 	
 국내 	 Ambition Musik 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 창모 (CHANGMO) 	 METEOR 	 1 	 1 	
 국내 	 Ambition Musik 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 ASH ISLAND 	 멜로디 	 1 	 1 	
 국내 	 어라운드 어스 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 하이라이트(Highlight) 	 Alone 	 1 	 1 	
 국내 	 어라운드 어스 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 하이라이트(Highlight) 	 DAYDREAM 	 1 	 1 	
 국내 	 어비스컴퍼니 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 선미 	 열이올라요 (Heart Burn) 	 1 	 1 	
 국내 	 어비스컴퍼니 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 멜로망스(Melomance) 	 찬란한 하루 	 1 		 1 
 국내 	 어비스컴퍼니 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 멜로망스(Melomance) 	 초대 	 1 	 1 	
 국내 	 에버그로우 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 경서예지, 전건호 	 그 겨울이 잠든 거리에서 	 1 	 1 	 1 
 국내 	 에버그로우 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 경서예지, 전건호 	 다정히 내 이름을 부르면 	 1 	 1 	 1 
 국내 	 에이뎀레코드 	 권리사 단독 	 해외직배사 	 Warner Music 	 非아이돌 	 스트레이 (The Stray) 	 달 	 1 	 1 	
 국내 	 에이스토리 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 선우정아 	 상상 (Beyond My Dreams) 	 1 	 1 	
 국내 	 엔에이피엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 HIGH4, 아이유 (IU) 	 봄 사랑 벚꽃 말고 	 1 	 1 	 1 
 국내 	 엔케이컴퍼니, 터보제이케이컴퍼니 	 권리사 다수 	 해외직배사 	 Warner Music 	 非아이돌 	 김종국 	 I LUV U (with 미란이) 	 1 	 1 	
 국내 	 엔터테인먼트뉴오더 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 HYNN(박혜원) 	 시든 꽃에 물을 주듯 	 1 	 1 	
 국내 	 영앤리치 레코즈 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 호미들 	 사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco) 	 1 	 1 	 1 
 국내 	 예스아이엠플래닛 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 임창정 	 멍청이 	 1 		 1 
 국내 	 예전미디어 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 버즈 (Buzz) 	 Monologue 	 1 	 1 	
 국내 	 오늘의 선곡 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 이예준 	 니 번호가 뜨는 일 	 1 		 1 
 국내 	 오늘의 선곡 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 먼데이 키즈 (Monday Kiz) 	 되돌리다 	 1 		 1 
 국내 	 오늘의 선곡 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 임한별 	 떠나보낼 준비해 둘걸 그랬어 	 1 	 1 	 1 
 국내 	 와이예스 엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 폴킴 	 한강에서 (Feat. BIG Naughty) 	 1 		 1 
 국내 	 원탑엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 유림 	 추억때문에 	 1 	 1 	 1 
 국내 	 위에화엔터테인먼트코리아 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	아이돌	 YENA(최예나) 	 Love War (Feat. BE`O) 	 1 		 1 
 국내 	 위에화엔터테인먼트코리아 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	아이돌	 YENA(최예나) 	 SMARTPHONE 	 1 	 1 	
 국내 	 위에화엔터테인먼트코리아 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	아이돌	 YENA(최예나) 	 SMILEY (Feat. BIBI) 	 1 	 1 	 1 
 국내 	 유야호 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 MSG워너비(M.O.M) 	 바라만 본다 	 1 	 1 	 1 
 국내 	 윤토벤 	 권리사 단독 	 기타 	 사운드리퍼블리카 	 非아이돌 	 윤토벤 (YounToven) 	 서툰 이별을 하려해 (Feat.전상근) 	 1 	 1 	
 국내 	 이별 후 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 길구봉구 	 모든 계절은 너였다 	 1 	 1 	
 국내 	 이예준 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 이예준 	 내 생에 아름다운 	 1 	 1 	
 국내 	 이예준 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 이예준 	 사랑이 아니었다고 말하지 마요 	 1 	 1 	
 국내 	 일팔 프로젝트 	 권리사 단독 	 드림어스 	 드림어스 	 非아이돌 	 최유리 	 그댄 행복에 살텐데 (2022) 	 1 		 1 
 국내 	 일팔 프로젝트 	 권리사 단독 	 지니뮤직 	 지니뮤직 	 非아이돌 	 #안녕 	 해요 (2022) 	 1 	 1 	 1 
 국내 	 잠골버스 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 잠골버스 	 못해준 게 많아서 	 1 	 1 	
 국내 	 재믹스 씨앤비 	 권리사 단독 	 기타 	 재믹스 씨앤비 	 非아이돌 	 헤이즈 (Heize) 	 그날의 그대여 	 1 	 1 	
 국내 	 정호뮤직 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 송하예 	 겨울비 	 1 	 1 	
 국내 	 제나두 엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 아이돌 	 규현 (KYUHYUN) 	 사랑은 말로 표현하는게 아니래요 	 1 	 1 	
 국내 	 제나두 엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 21학번 	 스티커 사진 	 1 	 1 	 1 
 국내 	 제나두 엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 이하이 	 우린 어떠한 별보다 빛날 거야 	 1 	 1 	
 국내 	 제나두 엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 먼데이 키즈 (Monday Kiz) 	 이젠 친구에서 연인이 되고 싶어 	 1 	 1 	
 국내 	 제이박스엔터테인먼트 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 해외아티스트 	 RADWIMPS 	 すずめ / Suzume (Feat. Toaka (토아카/十明)) 	 1 		 1 
 국내 	 젤리피쉬 엔터테인먼트 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 박효신 	 야생화 	 1 	 1 	
 국내 	 젤리피쉬 엔터테인먼트 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX) 	 크리스마스니까 	 1 	 1 	
 국내 	 지니뮤직 	 권리사 단독 	 지니뮤직 	 지니뮤직 	 非아이돌 	 테이 (Tei) 	 같은 베개 	 1 	 1 	
 국내 	 축가(祝歌)프로젝트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 노을 	 그대가 있기에 	 1 	 1 	
 국내 	 카카오엔터테인먼트, 민트페이퍼, 광합성 	 권리사 다수 	 카카오엔터 	 카카오엔터 	 非아이돌 	 멜로망스(Melomance) 	 고백 	 1 	 1 	 1 
 국내 	 캔버스뮤직 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 임재현 	 Heaven(2023) 	 1 		 1 
 국내 	 캔버스뮤직 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 아이돌 	 이창섭 	 사랑은 가슴이 시킨다(2023) 	 1 		 1 
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 (여자)아이들 	 Allergy 	 1 		 1 
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 미연 ((여자)아이들) 	 Drive 	 1 	 1 	
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 (여자)아이들 	 LOVE 	 1 	 1 	
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 (여자)아이들 	 MY BAG 	 1 	 1 	 1 
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 (여자)아이들 	 Nxde 	 1 	 1 	 1 
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 (여자)아이들 	 TOMBOY 	 1 	 1 	 1 
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 비투비 (BTOB) 	 그리워하다 	 1 		 1 
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 비투비 (BTOB) 	 나의 바람 (Wind And Wish) 	 1 		 1 
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 비투비 (BTOB) 	 노래 (The Song) 	 1 	 1 	
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 (여자)아이들 	 말리지 마 	 1 	 1 	
 국내 	 큐브엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 (여자)아이들 	 퀸카 (Queencard) 	 1 		 1 
 국내 	 크래프트앤준 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 죠지 	 Boat 	 1 		 1 
 국내 	 키야뮤직 	 권리사 단독 	 지니뮤직 	 지니뮤직 	 非아이돌 	 송하예, 한빈 (포맨) 	 바보가슴 	 1 		 1 
 국내 	 탑현월드 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 탑현 	 사랑한다고 말해줘 	 1 	 1 	 1 
 국내 	 탑현월드 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 탑현 	 호랑수월가 	 1 	 1 	
 국내 	 태원엔터테인먼트 	 권리사 단독 	 기타 	 태원엔터테인먼트 	 非아이돌 	 성시경 	 희재 	 1 	 1 	 1 
 국내 	 투플원 엔터테인먼트, 제나두엔터테인먼트 	 권리사 다수 	 카카오엔터 	 카카오엔터 	 非아이돌 	 제이세라 (J-Cera) 	 사랑의 바보 	 1 		 1 
 국내 	 투플원엔터테인먼트 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 신예영 	 마지막 사랑 	 1 		 1 
 국내 	 트라이어스 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 백지영 	 사랑 앞에서 난 바보가 돼 	 1 	 1 	
 국내 	 티조컬처앤컨텐츠, 뉴에라프로젝트 	 권리사 다수 	 카카오엔터 	 카카오엔터 	 非아이돌 	 임영웅 	 HERO 	 1 	 1 	
 국내 	 티조컬처앤컨텐츠, 뉴에라프로젝트, 물고기뮤직 	 권리사 다수 	 카카오엔터 	 카카오엔터 	 非아이돌 	 임영웅 	 별빛 같은 나의 사랑아 	 1 	 1 	
 국내 	 파스텔뮤직 	 권리사 단독 	 NHN벅스 	 NHN벅스 	 非아이돌 	 스트레이 (The Stray) 	 너, 너 	 1 	 1 	
 국내 	 판타지오뮤직 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 아스트로(ASTRO) 	 Candy Sugar Pop 	 1 	 1 	
 국내 	 판타지오뮤직 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 아이돌 	 문빈&산하 	 WHO 	 1 	 1 	
 국내 	 페이브엔터테인먼트,카카오 M 	 권리사 다수 	 카카오엔터 	 카카오엔터 	 非아이돌 	 아이유 (IU) 	 가을 아침 	 1 	 1 	
 국내 	 페이브엔터테인먼트,카카오 M 	 권리사 다수 	 카카오엔터 	 카카오엔터 	 非아이돌 	 아이유 (IU) 	 밤편지 	 1 	 1 	 1 
 국내 	 페임어스 엔터테인먼트 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 BE`O (비오) 	 Counting Stars (Feat. Beenzino) 	 1 	 1 	
 국내 	 페임어스 엔터테인먼트 	 권리사 단독 	CJ ENM(지니뮤직)	CJ ENM(지니뮤직)	非아이돌	 BE`O (비오) 	 문득 	 1 	 1 	
 국내 	 페포니 뮤직 	 권리사 단독 	 지니뮤직 	 지니뮤직 	 非아이돌 	 잔나비 	 사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네 	 1 	 1 	 1 
 국내 	 페포니 뮤직 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 잔나비 	 가을밤에 든 생각 	 1 	 1 	
 국내 	 페포니 뮤직 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 잔나비 	 뜨거운 여름밤은 가고 남은 건 볼품없지만 	 1 	 1 	
 국내 	 페포니 뮤직 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 잔나비 	 주저하는 연인들을 위해 	 1 	 1 	 1 
 국내 	 페포니 뮤직 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 잔나비 	 초록을거머쥔우리는 	 1 	 1 	
 국내 	 프로젝트 : 선물 	 권리사 단독 	 지니뮤직 	 지니뮤직 	 非아이돌 	 김민석 	 너와 함께 	 1 		 1 
 국내 	 프로젝트 리본 	 권리사 단독 	 해외직배사 	 Warner Music 	 非아이돌 	 한동근 	 다시 사랑한다면 	 1 		 1 
 국내 	 프로젝트 리본 	 권리사 단독 	 해외직배사 	 Warner Music 	 非아이돌 	 김민석 	 취중고백 	 1 	 1 	 1 
 국내 	 프로젝트 리본 	 권리사 단독 	 해외직배사 	 Warner Music 	 非아이돌 	 먼데이 키즈 (Monday Kiz) 	 흰눈 	 1 	 1 	
 국내 	 프로젝트 리본 	 권리사 단독 	 카카오엔터 	 카카오엔터 	 非아이돌 	 보라미유, MJ (써니사이드) 	 통화연결음 	 1 	 1 	 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 프로미스나인 (fromis_9) 	 #menow 	 1 		 1 
 국내 	 플레디스 	 권리사 단독 	 YG PLUS 	 YG PLUS 	 아이돌 	 세븐틴 	 _WORLD 	 1 	 1 	
