날짜	년도	곡수	순위	곡 코드	음원명	아티스트명	앨범명	발매일	발매년도	장르_세부	장르	유통사명	기획사명
2022-07-09	2022년	1	63	93154148	문득	BE'O (비오)	Bipolar	2021-05-02	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	BPM ENTERTAINMENT, FameUs Entertainment
2022-07-09	2022년	1	64	87928158	2002	Anne-Marie	Speak Your Mind (Deluxe)	2018-04-27	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2022-07-09	2022년	1	65	93299407	Loving You Girl (Feat. Hkeem)	Peder Elias	Love & Loneliness	2022-04-29	2022년	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2022-07-09	2022년	1	66	95684421	호랑수월가	탑현	호랑수월가	2022-01-15	2022년	전체	OST	주식회사 카카오엔터테인먼트	탑현월드
2022-07-09	2022년	1	67	96664101	Celeb	싸이 (Psy)	싸다9	2022-04-29	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	P NATION
2022-07-09	2022년	1	68	92749701	라일락	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-07-09	2022년	1	69	86992414	롤린 (Rollin')	브레이브걸스 (Brave girls)	Rollin'	2017-03-07	이전발매	댄스	가요	(주)삼쩜일사	브레이브엔터테인먼트 (BRAVE ENTERTAINMENT)
2022-07-09	2022년	1	70	91361957	밤하늘의 별을 (2020)	경서	밤하늘의 별을 (2020)	2020-11-14	이전발매	인디	가요	주식회사 카카오엔터테인먼트	꿈의 엔진
2022-07-09	2022년	1	71	82072538	스물다섯, 스물하나	자우림	Goodbye, grief.	2013-10-14	이전발매	락	가요	주식회사 인터파크	LOVE MANEUVER
2022-07-09	2022년	1	72	93335952	헤픈 우연	헤이즈 (Heize)	HAPPEN	2021-05-20	이전발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통대행)	피네이션
2022-07-09	2022년	1	73	94395717	My Universe	Coldplay & 방탄소년단	My Universe	2021-09-24	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone UK
2022-07-09	2022년	1	74	97019722	고백하는 취한밤에 (Prod. by 2soo)	임재현	고백하는 취한밤에	2022-06-11	2022년	인디	가요	STONE MUSIC ENTERTAINMENT(유통대행)	디원미디어, 니즈뮤직
2022-07-09	2022년	1	75	93721048	Permission to Dance	방탄소년단	Butter / Permission to Dance	2021-07-09	이전발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2022-07-09	2022년	1	76	95299676	Counting Stars (Feat. Beenzino)	BE'O (비오)	Counting Stars	2021-12-12	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	BPM ENTERTAINMENT, FameUs Entertainment
2022-07-09	2022년	1	77	92797995	Tiny Riot	Sam Ryder	The Sun's Gonna Rise	2021-09-24	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone UK
2022-07-09	2022년	1	78	90544866	At My Worst	Pink Sweat$	The Prelude	2020-07-17	이전발매	R&B/소울	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2022-07-09	2022년	1	79	95514753	드라마	아이유 (IU)	조각집	2021-12-29	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-07-09	2022년	1	80	95683977	SMILEY (Feat. BIBI)	YENA (최예나)	ˣ‿ˣ (SMiLEY)	2022-01-17	2022년	댄스	가요	STONE MUSIC ENTERTAINMENT(유통대행)	위에화엔터테인먼트코리아
2022-07-09	2022년	1	81	89058209	오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)	마크툽 (Maktub)	Red Moon : To You My Light	2019-06-09	이전발매	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2022-07-09	2022년	1	82	81461935	오래된 노래	Standing Egg (스탠딩 에그)	오래된 노래	2012-09-04	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	본(born)
2022-07-09	2022년	1	83	94321284	찰나가 영원이 될 때 (The Eternal Moment)	마크툽 (Maktub)	Red Moon : Beyond The Light	2021-09-19	이전발매	인디	가요	(주)비타민엔터테인먼트(국내)	(주)MAKTUB Company
2022-07-09	2022년	1	84	89613039	Blueming	아이유 (IU)	Love poem	2019-11-18	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트
2022-07-09	2022년	1	85	92682935	Off My Face	Justin Bieber	Justice	2021-03-19	이전발매	팝	POP	(주)유니버설뮤직(해외)	Def Jam Recordings, a division of UMG Recordings, Inc
2022-07-09	2022년	1	86	93851056	낙하 (With 아이유)	AKMU (악뮤)	NEXT EPISODE	2021-07-26	이전발매	락	가요	(주)와이지플러스	YG Entertainment
2022-07-09	2022년	1	87	96696807	무지개	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-09	2022년	1	88	92673418	사이렌 Remix (Feat. UNEDUCATED KID & Paul Blanco)	호미들	사이렌 Remix	2021-03-20	이전발매	랩/힙합	가요	주식회사 카카오엔터테인먼트	영앤리치 레코즈
2022-07-09	2022년	1	89	96988596	그 하루 (Feat. 반하나)	주호	그 하루	2022-06-08	2022년	발라드	가요	(주)비타민엔터테인먼트(국내)	IN A MILLION
2022-07-09	2022년	1	90	88773173	작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)	방탄소년단	MAP OF THE SOUL : PERSONA	2019-04-12	이전발매	랩/힙합	가요	(주)와이지플러스	BIGHIT MUSIC
2022-07-09	2022년	1	91	95256356	서랍	10CM	그 해 우리는 OST Part.1	2021-12-07	이전발매	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2022-07-09	2022년	1	92	90021550	아로하	조정석	슬기로운 의사생활 OST Part 3 (tvN 목요드라마)	2020-03-27	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-07-09	2022년	1	93	96791346	미친 것처럼	V.O.S	아픔을 말하는	2022-05-15	2022년	발라드	가요	주식회사 카카오엔터테인먼트	말하는
2022-07-09	2022년	1	94	96664102	감동이야 (Feat. 성시경)	싸이 (Psy)	싸다9	2022-04-29	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	P NATION
2022-07-09	2022년	1	95	90178428	에잇 (Prod. & Feat. SUGA of BTS)	아이유 (IU)	에잇	2020-05-06	이전발매	락	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-07-09	2022년	1	96	94500050	Savage	aespa	Savage - The 1st Mini Album	2021-10-05	이전발매	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-09	2022년	1	97	87998685	여행	볼빨간사춘기	Red Diary Page.2	2018-05-24	이전발매	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르뮤직
2022-07-09	2022년	1	98	88074702	Way Back Home	숀 (SHAUN)	Take	2018-06-27	이전발매	인디	가요	(주)비타민엔터테인먼트(국내)	디씨톰엔터테인먼트
2022-07-09	2022년	1	99	95038275	만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. by TOIL)	베이식 (Basick)	쇼미더머니 10 Episode 3	2021-11-20	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-07-09	2022년	1	100	96928175	도깨비불 (Illusion)	aespa	Girls - The 2nd Mini Album	2022-07-08	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-09	2022년	1	101	90539282	Rainy day (Feat. ASH ISLAND & Skinny Brown)	PATEKO (파테코)	Rainy day	2020-07-19	이전발매	랩/힙합	가요	(주)와이지플러스	tokkinny records
2022-07-09	2022년	1	102	96111786	어제처럼	폴킴	어제처럼	2022-02-27	2022년	발라드	가요	주식회사 카카오엔터테인먼트	메모리즈 프로젝트
2022-07-09	2022년	1	103	96899921	HOT	세븐틴 (SEVENTEEN)	SEVENTEEN 4th Album 'Face the Sun'	2022-05-27	2022년	댄스	가요	(주)와이지플러스	플레디스 엔터테인먼트
2022-07-09	2022년	1	104	88344888	12 : 45 (Stripped)	etham	12 : 45 (Stripped)	2018-10-26	이전발매	팝	POP	(주)유니버설뮤직(해외)	Closer Recordings Limited
2022-07-09	2022년	1	105	89671631	METEOR	창모 (CHANGMO)	Boyhood	2019-11-29	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Ambition Musik
2022-07-09	2022년	1	106	93304399	비와 당신	이무진	슬기로운 의사생활 시즌2 OST Part 1 (tvN 목요드라마)	2021-06-18	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	스튜디오 마음C, 에그이즈커밍, Stone Music Entertainment
2022-07-09	2022년	1	107	87894567	Bad	Christopher	Under the Surface	2019-11-08	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Parlophone Denmark
2022-07-09	2022년	1	108	94759296	나는 트로트가 싫어요	임창정	별거 없던 그 하루로	2021-11-01	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	YES IM ENTERTAINMENT
2022-07-09	2022년	1	109	89382909	어떻게 이별까지 사랑하겠어, 널 사랑하는 거지	AKMU (악뮤)	항해	2019-09-25	이전발매	락	가요	(주)와이지플러스	(주)YG엔터테인먼트
2022-07-09	2022년	1	110	95214287	눈이 오잖아 (Feat. 헤이즈)	이무진	눈이 오잖아	2021-12-03	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	쇼플레이엔터테인먼트
2022-07-09	2022년	1	111	93269771	Dun Dun Dance	오마이걸 (OH MY GIRL)	Dear OHMYGIRL	2021-05-10	이전발매	전체	가요	소니뮤직엔터테인먼트코리아(주)(국내)	WM Entertainment
2022-07-09	2022년	1	112	96951593	어마어마해	WSG워너비	WSG워너비 12	2022-06-04	2022년	댄스	가요	주식회사 카카오엔터테인먼트	문화방송
2022-07-09	2022년	1	113	92682943	Peaches (Feat. Daniel Caesar & Giveon)	Justin Bieber	Justice	2021-03-19	이전발매	팝	POP	(주)유니버설뮤직(해외)	Def Jam Recordings, a division of UMG Recordings, Inc
2022-07-09	2022년	1	114	97273239	열이올라요 (Heart Burn)	선미	열이올라요 (Heart Burn)	2022-06-29	2022년	댄스	가요	주식회사 카카오엔터테인먼트	(주)어비스컴퍼니
2022-07-09	2022년	1	115	96696810	아버지	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-09	2022년	1	116	88686378	주저하는 연인들을 위해	잔나비	전설	2019-03-13	이전발매	인디	가요	주식회사 카카오엔터테인먼트	페포니 뮤직
2022-07-09	2022년	1	117	89671512	너의 번호를 누르고 (Prod. by 영화처럼)	#안녕	너의 번호를 누르고	2019-11-30	이전발매	인디	가요	(주)비타민엔터테인먼트(국내)	니즈먼트
2022-07-09	2022년	1	118	92156075	추억은 만남보다 이별에 남아	정동하	추억은 만남보다 이별에 남아	2021-01-31	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	뮤직원 컴퍼니
2022-07-09	2022년	1	119	90947953	Lovesick Girls	BLACKPINK	THE ALBUM	2020-10-02	이전발매	댄스	가요	(주)와이지플러스	(주)YG엔터테인먼트
2022-07-09	2022년	1	120	91839600	밝게 빛나는 별이 되어 비춰줄게	송이한	밝게 빛나는 별이 되어 비춰줄게	2020-12-29	이전발매	인디	가요	주식회사 카카오엔터테인먼트	㈜뮤직디자인
2022-07-09	2022년	1	121	93873862	비가 오는 날엔 (2021)	헤이즈 (Heize)	비가 오는 날엔 (2021)	2021-08-04	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통대행)	PLAYLIST
2022-07-09	2022년	1	122	96605090	봄 to 러브	10CM	우리들의 블루스 OST Part 3	2022-04-23	2022년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통대행)	냠냠엔터테인먼트
2022-07-09	2022년	1	123	96841549	엉덩이가 큰 그녀 (Feat. The Quiett)	릴러말즈 (Leellamarz) & TOIL	TOYSTORY3	2022-05-20	2022년	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	Ambition Musik, Daytona Entertainment
2022-07-09	2022년	1	124	87271938	선물	멜로망스 (MeloMance)	Moonlight	2017-07-10	이전발매	인디	가요	주식회사 카카오엔터테인먼트	민트페이퍼, 광합성
2022-07-09	2022년	1	125	16169546	Timeless	SG워너비	Wanna Be＋	2004-01-19	이전발매	R&B/소울	가요	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment
2022-07-09	2022년	1	126	82958323	Hey Mama (Feat. Nicki Minaj & Bebe Rexha & Afrojack)	David Guetta	Listen (Deluxe)	2014-11-24	이전발매	일렉트로니카	POP	워너뮤직코리아(주)(팔로폰)	Parlophone France
2022-07-09	2022년	1	127	89374289	Memories	Maroon 5	Memories	2019-09-20	이전발매	팝	POP	(주)유니버설뮤직(해외)	Interscope Records (222 Records)
2022-07-09	2022년	1	128	86941521	봄날	방탄소년단	YOU NEVER WALK ALONE	2017-02-13	이전발매	댄스	가요	(주)와이지플러스	BIGHIT MUSIC
2022-07-09	2022년	1	129	96583744	Seoul	볼빨간사춘기	Seoul	2022-04-20	2022년	인디	가요	주식회사 벅스(BUGS Corporation)	쇼파르엔터테인먼트
2022-07-09	2022년	1	130	89290354	Dance Monkey	Tones And I	The Kids Are Coming	2019-08-29	이전발매	락	POP	워너뮤직코리아(주)(해외)	Elektra (NEK)
2022-07-09	2022년	1	131	87307557	있잖아	폴킴	연애플레이리스트2 OST Part.2	2017-07-21	이전발매	드라마	OST	(주)삼쩜일사	스페이스오디티
2022-07-09	2022년	1	132	89943155	어떻게 지내 (Prod. by VAN.C)	오반	어떻게 지내	2020-03-05	이전발매	인디	가요	주식회사 카카오엔터테인먼트	로맨틱팩토리
2022-07-09	2022년	1	133	89558702	늦은 밤 너의 집 앞 골목길에서	노을	늦은 밤 너의 집 앞 골목길에서	2019-11-07	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	씨제스 엔터테인먼트 (C-JeS Entertainment)
2022-07-09	2022년	1	134	86868102	첫눈처럼 너에게 가겠다	에일리 (Ailee)	도깨비 OST Part 9 (tvN 금토드라마)	2017-01-07	이전발매	드라마	OST	STONE MUSIC ENTERTAINMENT(유통)	Stone Music Entertainment, 화앤담픽쳐스
2022-07-09	2022년	1	135	90545014	취기를 빌려 (취향저격 그녀 X 산들)	산들	취기를 빌려 (취향저격 그녀 X 산들)	2020-07-20	이전발매	인디	가요	주식회사 카카오엔터테인먼트	TOON STUDIO
2022-07-09	2022년	1	136	90960439	Savage Love (Laxed - Siren Beat) (BTS Remix)	Jawsh 685 & Jason Derulo & 방탄소년단	Savage Love (Laxed - Siren Beat) (BTS Remix)	2020-10-02	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Columbia
2022-07-09	2022년	1	137	48597402	Because Of You	Ne-Yo	Because Of You	2007-04-30	이전발매	R&B/소울	POP	(주)유니버설뮤직(해외)	
2022-07-09	2022년	1	138	87034188	밤편지	아이유 (IU)	밤편지	2017-03-24	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	카카오엔터테인먼트, ㈜페이브엔터테인먼트
2022-07-09	2022년	1	139	86868163	Shape Of You	Ed Sheeran	÷ (Deluxe)	2017-03-03	이전발매	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records UK
2022-07-09	2022년	1	140	91359951	parachute	John K	love ＋ everything else	2020-11-13	이전발매	팝	POP	소니뮤직엔터테인먼트코리아(주)(해외)	Epic
2022-07-09	2022년	1	141	96696811	A bientot	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-09	2022년	1	142	92749708	어푸 (Ah puh)	아이유 (IU)	IU 5th Album 'LILAC'	2021-03-25	이전발매	댄스	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-07-09	2022년	1	143	92427194	멜로디	ASH ISLAND	멜로디	2021-02-25	이전발매	랩/힙합	가요	STONE MUSIC ENTERTAINMENT(유통대행)	앰비션뮤직
2022-07-09	2022년	1	144	89296790	안녕	폴킴	호텔 델루나 OST Part.10 (tvN 토일드라마)	2019-08-12	이전발매	드라마	OST	(주)드림어스컴퍼니(국내)	냠냠엔터테인먼트
2022-07-09	2022년	1	145	95300168	우리가 헤어져야 했던 이유	비비 (BIBI)	그 해 우리는 OST Part.2	2021-12-13	이전발매	드라마	OST	주식회사 벅스(BUGS Corporation)	모스트콘텐츠
2022-07-09	2022년	1	146	91551008	그날에 나는 맘이 편했을까	이예준	그날에 나는 맘이 편했을까	2020-12-03	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	뮤니콘
2022-07-09	2022년	1	147	89815269	시작	가호 (Gaho)	이태원 클라쓰 OST Part.2 (JTBC 금토드라마)	2020-02-01	이전발매	드라마	OST	주식회사 블렌딩(신규)	㈜블렌딩
2022-07-09	2022년	1	148	96606859	With you	지민 & 하성운	우리들의 블루스 OST Part 4	2022-04-24	2022년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통대행)	냠냠엔터테인먼트
2022-07-09	2022년	1	149	96072491	RUN2U	STAYC (스테이씨)	YOUNG-LUV.COM	2022-02-21	2022년	댄스	가요	주식회사 카카오엔터테인먼트	HIGHUP ENTERTAINMENT
2022-07-09	2022년	1	150	95124511	그게 더 편할 것 같아 (N번째 연애 X 멜로망스)	멜로망스 (MeloMance)	그게 더 편할 것 같아 (N번째 연애 X 멜로망스)	2021-11-26	이전발매	전체	OST	주식회사 카카오엔터테인먼트	TOON STUDIO
2022-07-09	2022년	1	151	95730424	Light Switch	Charlie Puth	CHARLIE	2022-10-07	2022년	팝	POP	워너뮤직코리아(주)(해외)	Atlantic Records
2022-07-09	2022년	1	152	89859975	마음을 드려요	아이유 (IU)	사랑의 불시착 OST Part 11 (tvN 토일 드라마)	2020-02-15	이전발매	드라마	OST	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-07-09	2022년	1	153	97004509	낭만교향곡 (Feat. CHANGMO & 박재범)	BIG Naughty (서동현)	낭만	2022-06-09	2022년	R&B/소울	가요	주식회사 카카오엔터테인먼트	H1GHR MUSIC RECORDS
2022-07-09	2022년	1	154	95565485	Step Back	GOT the beat	Step Back	2022-01-03	2022년	댄스	가요	(주)드림어스컴퍼니(국내)	SM ENTERTAINMENT
2022-07-09	2022년	1	155	96791682	YOU AND I	WSG워너비 조별경연 (대청봉)	WSG워너비 조별경연	2022-05-28	2022년	댄스	가요	주식회사 카카오엔터테인먼트	문화방송
2022-07-09	2022년	1	156	95514755	겨울잠	아이유 (IU)	조각집	2021-12-29	이전발매	발라드	가요	주식회사 카카오엔터테인먼트	EDAM엔터테인먼트
2022-07-09	2022년	1	157	97196776	참고사항	이무진	Room Vol.1	2022-06-23	2022년	락	가요	주식회사 카카오엔터테인먼트	BPM ENTERTAINMENT, SWING ENTERTAINMENT
2022-07-09	2022년	1	158	96554966	마지막 너의 인사	헤이즈 (Heize)	우리들의 블루스 OST Part 2	2022-04-16	2022년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통대행)	냠냠엔터테인먼트
2022-07-09	2022년	1	159	96786054	Happy Song	멜로망스 (MeloMance)	우리들의 블루스 OST Part 7	2022-05-14	2022년	드라마	OST	STONE MUSIC ENTERTAINMENT(유통대행)	냠냠엔터테인먼트
2022-07-09	2022년	1	160	96696808	손이 참 곱던 그대	임영웅	IM HERO	2022-05-02	2022년	발라드	가요	(주)드림어스컴퍼니(국내)	물고기뮤직
2022-07-09	2022년	1	161	16151403	희재	성시경	국화꽃 향기 OST	2003-02-12	이전발매	전체	OST	(주)씨에스해피엔터테인먼트	씨에스해피엔터테인먼트
2022-07-09	2022년	1	162	88281290	Paris in the Rain	Lauv	I met you when I was 18. (the playlist)	2018-05-31	이전발매	팝	POP	주식회사 벅스(BUGS Corporation)	뮤직테이블
